id_partie,status,joueur_depart,joueur_gagnant,rows,cols,confiance,signature
35062,terminee,R,Y,9,9,1,77754556446435475747754421547539711915112213319313992988399829338866
35061,terminee,R,R,9,9,1,5663464453343533564664344633664999999977799827777111188818117715555
35060,terminee,R,R,9,9,1,64666465665445555542356654429333232333879899488988842229999838211111111217777
35059,terminee,R,R,9,9,1,64456544455625246522566246224256562489111991988988988881119199177
35058,terminee,R,R,9,9,1,536556656566748
35057,terminee,R,R,9,9,1,5337665556677576772635273365591567722232233639299998891111191911244
35056,terminee,R,R,9,9,1,3543646446355755363
35055,terminee,R,Y,9,9,1,66745865567785887565548684421262244261412114884271628333
35054,terminee,R,Y,9,9,1,65456666558444456252644556222579111111429122611487927788887778
35053,terminee,R,Y,9,9,1,6463666456877443855522
35052,terminee,R,R,9,9,1,6554544645645465455435498287212922881866333
35051,terminee,R,Y,9,9,1,456746565544634787776556566544225222277622998888
35050,terminee,R,R,9,9,1,4536445545215877474478366
35049,terminee,R,R,9,9,1,366456456545578833844336465568844533885664882211311311119199999992222
35048,terminee,R,R,9,9,1,746345244466755
35047,terminee,R,Y,9,9,1,55565455555666668889969669229922918922232912434343
35046,terminee,R,R,9,9,1,5476546665475774665525477
35045,terminee,R,Y,9,9,1,6633666645555384544435363312495665387779
35044,terminee,R,R,9,9,1,34466574537
35043,terminee,R,R,9,9,1,653554645566468664454456977
35042,terminee,R,R,9,9,1,75734564455366647736988
35041,terminee,R,Y,9,9,1,43666457544343365562
35040,terminee,R,R,9,9,1,5757555665677466433
35039,terminee,R,Y,9,9,1,46454444467775566366779588
35038,terminee,R,Y,9,9,1,567445665677756251397539776992663344
35037,terminee,R,R,9,9,1,655445464425655648686454552994171887781188222629662212119881199999777
35036,terminee,R,R,9,9,1,3637464665872144255
35035,terminee,R,Y,9,9,1,563666654233554525543466442233388795886242
35034,terminee,R,R,9,9,1,4535666655334446121225434455322263365767734888898396529228848899977
35033,terminee,R,Y,9,9,1,446364665775557447
35032,terminee,R,Y,9,9,1,6457545546655154666232422133
35031,terminee,R,R,9,9,1,7473664458521577425668588867762215117544255722171194422114999999998883333
35030,terminee,R,Y,9,9,1,744655455644657825547747577666
35029,terminee,R,R,9,9,1,44566645564765445655846446552326222127333
35028,terminee,R,R,9,9,1,5456466655343643335665543335446544639999999911111111198888888887777
35027,terminee,R,R,9,9,1,466364445556554654665544332
35026,terminee,R,R,9,9,1,56445665556766237893877
35025,terminee,R,R,9,9,1,665654556543874446621252282275617251891414944228669911195991777
35024,terminee,R,Y,9,9,1,546654644565665578829133
35023,terminee,R,Y,9,9,1,65654555455644323424422335326666452224923387961167997881981877
35022,terminee,R,R,9,9,1,56636656664455555343343144413354594919987111877
35021,terminee,R,R,9,9,1,5664645446557
35020,terminee,R,Y,9,9,1,456445544665655454554497776616766277722282922211998888
35019,terminee,R,R,9,9,1,4355676454665544787465888
35018,terminee,R,Y,9,9,1,4657565556647766772325452244462259844777
35017,terminee,R,R,9,9,1,454366445575366477544556646656982299251422129229133
35016,terminee,R,R,9,9,1,57456356454477757457474773366
35015,terminee,R,Y,9,9,1,3443645466359553453646655443585888833384668862899999922222229921111111117777
35014,terminee,R,Y,9,9,1,56554444456668584644325977
35013,terminee,R,Y,9,9,1,576643654476479446653338335588661858849551358622222223322889111779
35012,terminee,R,Y,9,9,1,5645554544322554244226526642266666594879883333
35011,terminee,R,R,9,9,1,5667546555748
35010,terminee,R,R,9,9,1,4544454456578667865566878
35009,terminee,R,Y,9,9,1,443765655421432333554544915122
35008,terminee,R,R,9,9,1,56635443554334665654644516685336428888815433889391111812777
35007,terminee,R,R,9,9,1,45545564554447766666657777225362442622573272233811133
35006,terminee,R,R,9,9,1,3766545644556
35005,terminee,R,R,9,9,1,77564554665776556944477
35004,terminee,R,R,9,9,1,467665465557446546775577766554416222227724422291981999191198333
35003,terminee,R,R,9,9,1,64675566654253154334544346354435651881166117777777173339118899999999882888222
35002,terminee,R,Y,9,9,1,557468454557844777866885547584884594777811111119999911299322326622222333
35001,terminee,R,Y,9,9,1,544566555564878688624624148652244225584266817777719999999998811111221333
35000,terminee,R,R,9,9,1,46774444455555545545766777142362222966666779299239997221111111188889988888333
34999,terminee,R,R,9,9,1,6547464465565655477
34998,terminee,R,Y,9,9,1,7464446458585576665887744775578845756666884181111111123233
34997,terminee,R,R,9,9,1,5355455445463444553319133311378987887771485887738498222
34996,terminee,R,Y,9,9,1,3677454656657454554476645443397776579993335333696712999988888888812222222211
34995,terminee,R,R,9,9,1,37664555556777444436122
34994,terminee,R,Y,9,9,1,655464665554476233
34993,terminee,R,R,9,9,1,4554555656644873226366444581148135233
34992,terminee,R,R,9,9,1,34746646455663554455633
34991,terminee,R,R,9,9,1,454445655667748
34990,terminee,R,Y,9,9,1,5565566655344834336816188995888553446463
34989,terminee,R,Y,9,9,1,6533646655456424544333531435546642298988888999885966119933181119112222
34988,terminee,R,Y,9,9,1,55656466655433636644345343344551514637311111119999999989888888887777
34987,terminee,R,R,9,9,1,76745544656556476774625514427726226954722654199192992111119913333793333
34986,terminee,R,R,9,9,1,3563554444651215561164663343345155643114839778838888866981199
34985,terminee,R,Y,9,9,1,34555644553334454435534511141183338111188666889899988977997766
34984,terminee,R,Y,9,9,1,65434666553556635563665334453313191144411918888889991188899449772222
34983,terminee,R,Y,9,9,1,5556655566754677766775544423333693993993339962122277722444449229881188
34982,terminee,R,R,9,9,1,55444456646655644566548225898868219542899891111911886999112222233
34981,terminee,R,R,9,9,1,3565446645536364514455413335114154331188888889666983919169899222222
34980,terminee,R,R,9,9,1,756656644453258967665378988332125223559998869444688835477
34979,terminee,R,R,9,9,1,7754686654455766745241321222454455222574776277666111191888999883333
34978,terminee,R,Y,9,9,1,54545566456466788645544668546511119988888899919919141192227777
34977,terminee,R,Y,9,9,1,6474656656554477756447
34976,terminee,R,R,9,9,1,65536665542352344364435534464588866228822245793336299889299889997111111111777
34975,terminee,R,Y,9,9,1,455664546655478777346412544533337757277195199666
34974,terminee,R,R,9,9,1,3576555555777736648
34973,terminee,R,R,9,9,1,36446554554783216387778
34972,terminee,R,R,9,9,1,335364555537775377644
34971,terminee,R,R,9,9,1,4356554446635336445585633
34970,terminee,R,Y,9,9,1,547568566474475467765565644556421264771111111122922922299333
34969,terminee,R,Y,9,9,1,66654465455477
34968,terminee,R,R,9,9,1,447445664575567765988
34967,terminee,R,R,9,9,1,635444554556612222366463545546447852223888889889721866977
34966,terminee,R,R,9,9,1,75675445446589564766477944976556654172332159911229288888882269133
34965,terminee,R,R,9,9,1,4444465654556656556623224622564549287121228119181189988981988999177
34964,terminee,R,R,9,9,1,6436665545583833462
34963,nulle,R,,9,9,1,566345454455445642233366546655333499999999977777772223677631221111118888888218218
34962,terminee,R,Y,9,9,1,5553444654323543334455737754457339777766669996699922976619888811118811112822
34961,terminee,R,Y,9,9,1,435567446655663785337553897776766333598889
34960,terminee,R,R,9,9,1,54554455664564877
34959,terminee,R,R,9,9,1,756446646553265455477477988
34958,terminee,R,Y,9,9,1,57766646545523677988
34957,terminee,R,Y,9,9,1,746758654466545755467664545446963315298328223118811977
34956,terminee,R,R,9,9,1,7465555646442772546445988
34955,terminee,R,Y,9,9,1,54535555453343335122442448345888884833666886199919112666
34954,terminee,R,R,9,9,1,55635654554767677766744
34953,terminee,R,R,9,9,1,55444555637
34952,terminee,R,R,9,9,1,655354265535336558663663442
34951,terminee,R,Y,9,9,1,46574555543233389666678844846443838883326643655585999222
34950,terminee,R,R,9,9,1,4656556445455632544262234662556422462929987788998888889977777
34949,terminee,R,Y,9,9,1,445655655646326566588977
34948,terminee,R,Y,9,9,1,343346665544654665543534113335665445861939999911119992221178888888872222
34947,terminee,R,Y,9,9,1,5363476645347755266437
34946,terminee,R,Y,9,9,1,53645666554434787775868447
34945,terminee,R,Y,9,9,1,774345546636558967698889
34944,terminee,R,Y,9,9,1,53656547554544665463783447
34943,terminee,R,Y,9,9,1,464565444556215566241226466222888848845551118162188271197779999997773377399333
34942,terminee,R,R,9,9,1,464665655344554668777
34941,terminee,R,R,9,9,1,6473652646537
34940,terminee,R,Y,9,9,1,37664546553443
34939,terminee,R,R,9,9,1,5776545555746988648
34938,terminee,R,R,9,9,1,64674566574233533
34937,terminee,R,Y,9,9,1,74555468556677768667578778865578883366994444
34936,terminee,R,Y,9,9,1,675456445527667746255477
34935,terminee,R,R,9,9,1,64354656454456635633554464543331111195111199966899979922222222233777777778888
34934,terminee,R,R,9,9,1,63566647654744577555745646679594577769333339999339119311111112222228882442288
34933,terminee,R,R,9,9,1,356654545543363
34932,terminee,R,Y,9,9,1,4644646666244121355322455877556544562652221119298811118888778777877333
34931,terminee,R,R,9,9,1,3566644565586658434445653351356611111448894817777
34930,terminee,R,Y,9,9,1,5743455455454557797766664466477997646563133999921133339391188881711188
34929,terminee,R,R,9,9,1,6555655545455644486698849933211488188161164182332
34928,terminee,R,Y,9,9,1,5576645456446676552447766544755746977981229922112719118111339922298888
34927,terminee,R,Y,9,9,1,465446445552853435544666686856876412982977
34926,terminee,R,R,9,9,1,3767545555677743443374354249588171774458666
34925,nulle,R,,9,9,1,366646524435545335266256333565444345488838888629777797722889927722971119991111191
34924,terminee,R,Y,9,9,1,64474666664454552546266422211112422777727555557779999911811999888981333333
34923,nulle,R,,9,9,1,565346664534534435463455635634988899999888865964889911332222222211211111777777777
34922,terminee,R,Y,9,9,1,64646644663446637873322255352743189557
34921,terminee,R,R,9,9,1,64336546545655477
34920,terminee,R,R,9,9,1,37364652466433552
34919,terminee,R,R,9,9,1,34764655454452373365211
34918,nulle,R,,9,9,1,675743645576645547456556444696657774711113333331331199999972992221128888288822288
34917,terminee,R,R,9,9,1,63555654554767677766744
34916,terminee,R,Y,9,9,1,55364244645534433251
34915,terminee,R,R,9,9,1,5476555456766746475563667977233
34914,terminee,R,R,9,9,1,4546444454665666644877557555516611181888888122282229279119999212333
34913,terminee,R,Y,9,9,1,677655665527155757796676655329226277211122999191129911988884444444443333
34912,terminee,R,Y,9,9,1,5456454655446554844666685629422222568292298888899918111977779933113333
34911,terminee,R,R,9,9,1,7364464445256757533
34910,terminee,R,Y,9,9,1,466566645454455282885144257716226554699333
34909,terminee,R,R,9,9,1,54365655545446654634363
34908,terminee,R,Y,9,9,1,655656655643343446445665588885169933111333377779
34907,terminee,R,R,9,9,1,354345444653123138737746656
34906,terminee,R,Y,9,9,1,63756425556625984556223333686883323552288999994444
34905,terminee,R,Y,9,9,1,6636644465663433443455744355353556596397777771992298928222
34904,terminee,R,R,9,9,1,4436446565587655477
34903,terminee,R,R,9,9,1,56555646642343426655566544333
34902,terminee,R,R,9,9,1,653654564665345844363
34901,terminee,R,Y,9,9,1,34645445546753554455445883333383666677677776716173888811118899111222
34900,terminee,R,Y,9,9,1,44456664557635544546545548666869882199198822929228992881129121111333
34899,terminee,R,R,9,9,1,6446456544565655266445246954611522182988281197812229198999333
34898,terminee,R,R,9,9,1,4634666446251
34897,terminee,R,Y,9,9,1,7645444655655722776656626567754452221333
34896,terminee,R,Y,9,9,1,365566426552543433
34895,terminee,R,Y,9,9,1,67475364455647766548
34894,terminee,R,Y,9,9,1,5765665656647775797755699579665299924132211133933244
34893,terminee,R,Y,9,9,1,4645564465756466544565764477977551993329229288227881989992211112677111888833
34892,terminee,R,R,9,9,1,4745656555664456474667775465212226191229952442111999911991288833333
34891,terminee,R,R,9,9,1,6633455554644336445585633
34890,terminee,R,R,9,9,1,657546566477747564456655989752729944172229888
34889,terminee,R,R,9,9,1,665347566567537575776695577696527231339992244
34888,terminee,R,Y,9,9,1,57465564467632777544526653992533446457799994757662929988222288
34887,terminee,R,R,9,9,1,6564666644544644614488977
34886,terminee,R,R,9,9,1,7357464656655544362
34885,terminee,R,Y,9,9,1,654445554457767664665445595947766617771333119919919199172188222222223333
34884,terminee,R,R,9,9,1,345745446455755775774744554887728121882228829912189911299129199186666
34883,terminee,R,Y,9,9,1,664555445646653445566868488944599695121211222818998898122112291933
34882,nulle,R,,9,9,1,367554555564447667467467455777756441661111111199922222222333333332999999888888888
34881,terminee,R,Y,9,9,1,355665664643125877444554776726277255622458331133
34880,terminee,R,R,9,9,1,5557444456233
34879,terminee,R,R,9,9,1,4536444465578566654238584333368655682258688222332
34878,terminee,R,R,9,9,1,75745566556862368585596688444465122211262277788883721112999
34877,terminee,R,R,9,9,1,646466454557556442333
34876,terminee,R,R,9,9,1,6674655455446598848665568898996444568828222222452911111999112913333
34875,terminee,R,Y,9,9,1,5676544565544662624331
34874,terminee,R,Y,9,9,1,4766535566444337557735655676331767731444
34873,terminee,R,R,9,9,1,4665544555287478331
34872,terminee,R,Y,9,9,1,465665566523355345243244446533322226243456639299999999881118188118188777
34871,terminee,R,R,9,9,1,357444464556665755664436556883333
34870,terminee,R,Y,9,9,1,364352565566363533355563361661511244
34869,terminee,R,R,9,9,1,6675444655576475767769552124465479996452719222624791119991112128888
34868,terminee,R,R,9,9,1,45466444645566558546655446658888219222282119119111889228992199933
34867,terminee,R,R,9,9,1,444555555564642241465412333333216663322264516691179997777779711199993788228888888
34866,terminee,R,R,9,9,1,64734665254757533
34865,terminee,R,R,9,9,1,5546664665445564456655233
34864,terminee,R,R,9,9,1,46556544546448665548866544855886939999333333111111381186999893127222777
34863,terminee,R,R,9,9,1,45564454644558776668877
34862,terminee,R,R,9,9,1,634556654554466326324625245665333253339899999444998888888872222911711
34861,terminee,R,R,9,9,1,464744466587778668847678682221488399833477233622699293422711999333911
34860,terminee,R,R,9,9,1,546666666547475774495545588564898882862825221819944222111199291199177
34859,terminee,R,Y,9,9,1,53664756644767745548
34858,terminee,R,Y,9,9,1,7543664555449886766586549877
34857,terminee,R,R,9,9,1,475655564446653223331
34856,terminee,R,R,9,9,1,5555454554637
34855,terminee,R,R,9,9,1,6545455555664444666612246221544599789222929911169991111283877
34854,terminee,R,Y,9,9,1,74745568556766864475655744
34853,terminee,R,Y,9,9,1,553642645546346445655362
34852,terminee,R,Y,9,9,1,444444445556526666266255556522222462999999999333333388888883377777771177881111
34851,terminee,R,R,9,9,1,6645454446566558586644556488486958891323899823333
34850,terminee,R,R,9,9,1,35654556453444661212262422553339594336674363299642995779929777111
34849,terminee,R,R,9,9,1,6737454454563547766
